event_id,lat,lon,timestamp,case_count,region,country,year,month
261,13.09,103.2,2006-11-01,8,"CAMBODIA, BATTAMBANG",CAMBODIA,2006,11
262,13.09,103.2,2006-12-01,5,"CAMBODIA, BATTAMBANG",CAMBODIA,2006,12
263,13.09,103.2,2007-01-01,3,"CAMBODIA, BATTAMBANG",CAMBODIA,2007,1
264,13.09,103.2,2007-02-01,2,"CAMBODIA, BATTAMBANG",CAMBODIA,2007,2
265,13.09,103.2,2007-03-01,9,"CAMBODIA, BATTAMBANG",CAMBODIA,2007,3
266,13.09,103.2,2007-04-01,33,"CAMBODIA, BATTAMBANG",CAMBODIA,2007,4
267,13.09,103.2,2007-05-01,100,"CAMBODIA, BATTAMBANG",CAMBODIA,2007,5
268,13.09,103.2,2007-06-01,119,"CAMBODIA, BATTAMBANG",CAMBODIA,2007,6
269,13.09,103.2,2007-07-01,300,"CAMBODIA, BATTAMBANG",CAMBODIA,2007,7
270,13.09,103.2,2007-08-01,53,"CAMBODIA, BATTAMBANG",CAMBODIA,2007,8
271,13.09,103.2,2007-09-01,28,"CAMBODIA, BATTAMBANG",CAMBODIA,2007,9
272,13.09,103.2,2007-10-01,18,"CAMBODIA, BATTAMBANG",CAMBODIA,2007,10
273,13.09,103.2,2007-11-01,10,"CAMBODIA, BATTAMBANG",CAMBODIA,2007,11
274,13.09,103.2,2007-12-01,0,"CAMBODIA, BATTAMBANG",CAMBODIA,2007,12
275,13.09,103.2,2008-01-01,10,"CAMBODIA, BATTAMBANG",CAMBODIA,2008,1
276,13.09,103.2,2008-02-01,1,"CAMBODIA, BATTAMBANG",CAMBODIA,2008,2
277,13.09,103.2,2008-03-01,5,"CAMBODIA, BATTAMBANG",CAMBODIA,2008,3
278,13.09,103.2,2008-04-01,6,"CAMBODIA, BATTAMBANG",CAMBODIA,2008,4
279,13.09,103.2,2008-05-01,11,"CAMBODIA, BATTAMBANG",CAMBODIA,2008,5
280,13.09,103.2,2008-06-01,22,"CAMBODIA, BATTAMBANG",CAMBODIA,2008,6
281,13.09,103.2,2008-07-01,23,"CAMBODIA, BATTAMBANG",CAMBODIA,2008,7
282,13.09,103.2,2008-08-01,24,"CAMBODIA, BATTAMBANG",CAMBODIA,2008,8
283,13.09,103.2,2008-09-01,18,"CAMBODIA, BATTAMBANG",CAMBODIA,2008,9
284,13.09,103.2,2008-10-01,18,"CAMBODIA, BATTAMBANG",CAMBODIA,2008,10
285,13.09,103.2,2008-11-01,14,"CAMBODIA, BATTAMBANG",CAMBODIA,2008,11
286,13.09,103.2,2008-12-01,3,"CAMBODIA, BATTAMBANG",CAMBODIA,2008,12
287,13.09,103.2,2009-01-01,1,"CAMBODIA, BATTAMBANG",CAMBODIA,2009,1
288,13.09,103.2,2009-02-01,2,"CAMBODIA, BATTAMBANG",CAMBODIA,2009,2
289,13.09,103.2,2009-03-01,1,"CAMBODIA, BATTAMBANG",CAMBODIA,2009,3
290,13.09,103.2,2009-04-01,1,"CAMBODIA, BATTAMBANG",CAMBODIA,2009,4
291,13.09,103.2,2009-05-01,9,"CAMBODIA, BATTAMBANG",CAMBODIA,2009,5
292,13.09,103.2,2009-06-01,27,"CAMBODIA, BATTAMBANG",CAMBODIA,2009,6
293,13.09,103.2,2009-07-01,42,"CAMBODIA, BATTAMBANG",CAMBODIA,2009,7
294,13.09,103.2,2009-08-01,43,"CAMBODIA, BATTAMBANG",CAMBODIA,2009,8
295,13.09,103.2,2009-09-01,36,"CAMBODIA, BATTAMBANG",CAMBODIA,2009,9
296,13.09,103.2,2009-10-01,34,"CAMBODIA, BATTAMBANG",CAMBODIA,2009,10
297,13.09,103.2,2009-11-01,9,"CAMBODIA, BATTAMBANG",CAMBODIA,2009,11
298,13.09,103.2,2009-12-01,6,"CAMBODIA, BATTAMBANG",CAMBODIA,2009,12
299,13.09,103.2,2010-01-01,4,"CAMBODIA, BATTAMBANG",CAMBODIA,2010,1
300,13.09,103.2,2010-02-01,3,"CAMBODIA, BATTAMBANG",CAMBODIA,2010,2
301,13.09,103.2,2010-03-01,6,"CAMBODIA, BATTAMBANG",CAMBODIA,2010,3
302,13.09,103.2,2010-04-01,5,"CAMBODIA, BATTAMBANG",CAMBODIA,2010,4
303,13.09,103.2,2010-05-01,15,"CAMBODIA, BATTAMBANG",CAMBODIA,2010,5
304,13.09,103.2,2010-06-01,49,"CAMBODIA, BATTAMBANG",CAMBODIA,2010,6
305,13.09,103.2,2010-07-01,98,"CAMBODIA, BATTAMBANG",CAMBODIA,2010,7
306,13.09,103.2,2010-08-01,119,"CAMBODIA, BATTAMBANG",CAMBODIA,2010,8
307,13.09,103.2,2010-09-01,57,"CAMBODIA, BATTAMBANG",CAMBODIA,2010,9
308,13.09,103.2,2010-10-01,17,"CAMBODIA, BATTAMBANG",CAMBODIA,2010,10
309,13.09,103.2,2010-11-01,4,"CAMBODIA, BATTAMBANG",CAMBODIA,2010,11
310,13.09,103.2,2010-12-01,3,"CAMBODIA, BATTAMBANG",CAMBODIA,2010,12
311,11.99,105.45,1998-01-01,25,"CAMBODIA, KAMPONG CHAM",CAMBODIA,1998,1
312,11.99,105.45,1998-02-01,38,"CAMBODIA, KAMPONG CHAM",CAMBODIA,1998,2
313,11.99,105.45,1998-03-01,25,"CAMBODIA, KAMPONG CHAM",CAMBODIA,1998,3
314,11.99,105.45,1998-04-01,34,"CAMBODIA, KAMPONG CHAM",CAMBODIA,1998,4
315,11.99,105.45,1998-05-01,133,"CAMBODIA, KAMPONG CHAM",CAMBODIA,1998,5
316,11.99,105.45,1998-06-01,246,"CAMBODIA, KAMPONG CHAM",CAMBODIA,1998,6
317,11.99,105.45,1998-07-01,435,"CAMBODIA, KAMPONG CHAM",CAMBODIA,1998,7
318,11.99,105.45,1998-08-01,263,"CAMBODIA, KAMPONG CHAM",CAMBODIA,1998,8
319,11.99,105.45,1998-09-01,152,"CAMBODIA, KAMPONG CHAM",CAMBODIA,1998,9
320,11.99,105.45,1998-10-01,53,"CAMBODIA, KAMPONG CHAM",CAMBODIA,1998,10
321,11.99,105.45,1998-11-01,18,"CAMBODIA, KAMPONG CHAM",CAMBODIA,1998,11
322,11.99,105.45,1998-12-01,14,"CAMBODIA, KAMPONG CHAM",CAMBODIA,1998,12
323,11.99,105.45,1999-01-01,10,"CAMBODIA, KAMPONG CHAM",CAMBODIA,1999,1
324,11.99,105.45,1999-02-01,4,"CAMBODIA, KAMPONG CHAM",CAMBODIA,1999,2
325,11.99,105.45,1999-03-01,4,"CAMBODIA, KAMPONG CHAM",CAMBODIA,1999,3
326,11.99,105.45,1999-04-01,6,"CAMBODIA, KAMPONG CHAM",CAMBODIA,1999,4
327,11.99,105.45,1999-05-01,26,"CAMBODIA, KAMPONG CHAM",CAMBODIA,1999,5
328,11.99,105.45,1999-06-01,38,"CAMBODIA, KAMPONG CHAM",CAMBODIA,1999,6
329,11.99,105.45,1999-07-01,11,"CAMBODIA, KAMPONG CHAM",CAMBODIA,1999,7
330,11.99,105.45,1999-08-01,13,"CAMBODIA, KAMPONG CHAM",CAMBODIA,1999,8
331,11.99,105.45,1999-09-01,8,"CAMBODIA, KAMPONG CHAM",CAMBODIA,1999,9
332,11.99,105.45,1999-10-01,2,"CAMBODIA, KAMPONG CHAM",CAMBODIA,1999,10
333,11.99,105.45,1999-11-01,2,"CAMBODIA, KAMPONG CHAM",CAMBODIA,1999,11
334,11.99,105.45,1999-12-01,0,"CAMBODIA, KAMPONG CHAM",CAMBODIA,1999,12
335,11.99,105.45,2000-01-01,0,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2000,1
336,11.99,105.45,2000-02-01,0,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2000,2
337,11.99,105.45,2000-03-01,0,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2000,3
338,11.99,105.45,2000-04-01,6,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2000,4
339,11.99,105.45,2000-05-01,22,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2000,5
340,11.99,105.45,2000-06-01,47,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2000,6
341,11.99,105.45,2000-07-01,38,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2000,7
342,11.99,105.45,2000-08-01,30,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2000,8
343,11.99,105.45,2000-09-01,19,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2000,9
344,11.99,105.45,2000-10-01,8,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2000,10
345,11.99,105.45,2000-11-01,8,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2000,11
346,11.99,105.45,2000-12-01,5,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2000,12
347,11.99,105.45,2001-01-01,12,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2001,1
348,11.99,105.45,2001-02-01,7,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2001,2
349,11.99,105.45,2001-03-01,15,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2001,3
350,11.99,105.45,2001-04-01,1,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2001,4
351,11.99,105.45,2001-05-01,89,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2001,5
352,11.99,105.45,2001-06-01,322,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2001,6
353,11.99,105.45,2001-07-01,259,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2001,7
354,11.99,105.45,2001-08-01,109,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2001,8
355,11.99,105.45,2001-09-01,85,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2001,9
356,11.99,105.45,2001-10-01,30,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2001,10
357,11.99,105.45,2001-11-01,3,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2001,11
358,11.99,105.45,2001-12-01,1,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2001,12
359,11.99,105.45,2002-01-01,11,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2002,1
360,11.99,105.45,2002-02-01,22,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2002,2
361,11.99,105.45,2002-03-01,36,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2002,3
362,11.99,105.45,2002-04-01,36,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2002,4
363,11.99,105.45,2002-05-01,90,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2002,5
364,11.99,105.45,2002-06-01,212,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2002,6
365,11.99,105.45,2002-07-01,350,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2002,7
366,11.99,105.45,2002-08-01,255,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2002,8
367,11.99,105.45,2002-09-01,255,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2002,9
368,11.99,105.45,2002-10-01,141,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2002,10
369,11.99,105.45,2002-11-01,81,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2002,11
370,11.99,105.45,2002-12-01,43,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2002,12
371,11.99,105.45,2003-01-01,45,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2003,1
372,11.99,105.45,2003-02-01,28,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2003,2
373,11.99,105.45,2003-03-01,56,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2003,3
374,11.99,105.45,2003-04-01,153,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2003,4
375,11.99,105.45,2003-05-01,293,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2003,5
376,11.99,105.45,2003-06-01,381,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2003,6
377,11.99,105.45,2003-07-01,545,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2003,7
378,11.99,105.45,2003-08-01,349,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2003,8
379,11.99,105.45,2003-09-01,172,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2003,9
380,11.99,105.45,2003-10-01,124,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2003,10
381,11.99,105.45,2003-11-01,46,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2003,11
382,11.99,105.45,2003-12-01,19,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2003,12
383,11.99,105.45,2004-01-01,18,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2004,1
384,11.99,105.45,2004-02-01,20,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2004,2
385,11.99,105.45,2004-03-01,45,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2004,3
386,11.99,105.45,2004-04-01,44,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2004,4
387,11.99,105.45,2004-05-01,233,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2004,5
388,11.99,105.45,2004-06-01,475,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2004,6
389,11.99,105.45,2004-07-01,611,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2004,7
390,11.99,105.45,2004-08-01,280,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2004,8
391,11.99,105.45,2004-09-01,96,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2004,9
392,11.99,105.45,2004-10-01,42,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2004,10
393,11.99,105.45,2004-11-01,23,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2004,11
394,11.99,105.45,2004-12-01,12,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2004,12
395,11.99,105.45,2005-01-01,13,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2005,1
396,11.99,105.45,2005-02-01,6,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2005,2
397,11.99,105.45,2005-03-01,35,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2005,3
398,11.99,105.45,2005-04-01,27,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2005,4
399,11.99,105.45,2005-05-01,97,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2005,5
400,11.99,105.45,2005-06-01,213,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2005,6
401,11.99,105.45,2005-07-01,582,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2005,7
402,11.99,105.45,2005-08-01,310,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2005,8
403,11.99,105.45,2005-09-01,107,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2005,9
404,11.99,105.45,2005-10-01,41,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2005,10
405,11.99,105.45,2005-11-01,31,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2005,11
406,11.99,105.45,2005-12-01,19,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2005,12
407,11.99,105.45,2006-01-01,12,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2006,1
408,11.99,105.45,2006-02-01,9,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2006,2
409,11.99,105.45,2006-03-01,49,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2006,3
410,11.99,105.45,2006-04-01,89,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2006,4
411,11.99,105.45,2006-05-01,288,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2006,5
412,11.99,105.45,2006-06-01,382,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2006,6
413,11.99,105.45,2006-07-01,414,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2006,7
414,11.99,105.45,2006-08-01,447,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2006,8
415,11.99,105.45,2006-09-01,222,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2006,9
416,11.99,105.45,2006-10-01,129,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2006,10
417,11.99,105.45,2006-11-01,93,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2006,11
418,11.99,105.45,2006-12-01,78,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2006,12
419,11.99,105.45,2007-01-01,84,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2007,1
420,11.99,105.45,2007-02-01,45,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2007,2
421,11.99,105.45,2007-03-01,122,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2007,3
422,11.99,105.45,2007-04-01,336,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2007,4
423,11.99,105.45,2007-05-01,922,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2007,5
424,11.99,105.45,2007-06-01,1859,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2007,6
425,11.99,105.45,2007-07-01,1328,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2007,7
426,11.99,105.45,2007-08-01,426,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2007,8
427,11.99,105.45,2007-09-01,137,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2007,9
428,11.99,105.45,2007-10-01,56,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2007,10
429,11.99,105.45,2007-11-01,20,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2007,11
430,11.99,105.45,2007-12-01,7,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2007,12
431,11.99,105.45,2008-01-01,6,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2008,1
432,11.99,105.45,2008-02-01,5,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2008,2
433,11.99,105.45,2008-03-01,6,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2008,3
434,11.99,105.45,2008-04-01,38,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2008,4
435,11.99,105.45,2008-05-01,144,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2008,5
436,11.99,105.45,2008-06-01,248,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2008,6
437,11.99,105.45,2008-07-01,250,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2008,7
438,11.99,105.45,2008-08-01,191,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2008,8
439,11.99,105.45,2008-09-01,143,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2008,9
440,11.99,105.45,2008-10-01,64,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2008,10
441,11.99,105.45,2008-11-01,70,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2008,11
442,11.99,105.45,2008-12-01,19,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2008,12
443,11.99,105.45,2009-01-01,14,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2009,1
444,11.99,105.45,2009-02-01,15,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2009,2
445,11.99,105.45,2009-03-01,27,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2009,3
446,11.99,105.45,2009-04-01,75,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2009,4
447,11.99,105.45,2009-05-01,220,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2009,5
448,11.99,105.45,2009-06-01,431,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2009,6
449,11.99,105.45,2009-07-01,321,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2009,7
450,11.99,105.45,2009-08-01,216,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2009,8
451,11.99,105.45,2009-09-01,108,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2009,9
452,11.99,105.45,2009-10-01,69,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2009,10
453,11.99,105.45,2009-11-01,19,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2009,11
454,11.99,105.45,2009-12-01,10,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2009,12
455,11.99,105.45,2010-01-01,16,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2010,1
456,11.99,105.45,2010-02-01,11,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2010,2
457,11.99,105.45,2010-03-01,18,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2010,3
458,11.99,105.45,2010-04-01,37,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2010,4
459,11.99,105.45,2010-05-01,122,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2010,5
460,11.99,105.45,2010-06-01,293,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2010,6
461,11.99,105.45,2010-07-01,678,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2010,7
462,11.99,105.45,2010-08-01,467,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2010,8
463,11.99,105.45,2010-09-01,223,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2010,9
464,11.99,105.45,2010-10-01,103,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2010,10
465,11.99,105.45,2010-11-01,41,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2010,11
466,11.99,105.45,2010-12-01,17,"CAMBODIA, KAMPONG CHAM",CAMBODIA,2010,12
467,12.44,104.67,1998-01-01,7,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,1998,1
468,12.44,104.67,1998-02-01,5,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,1998,2
469,12.44,104.67,1998-03-01,2,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,1998,3
470,12.44,104.67,1998-04-01,11,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,1998,4
471,12.44,104.67,1998-05-01,36,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,1998,5
472,12.44,104.67,1998-06-01,105,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,1998,6
473,12.44,104.67,1998-07-01,146,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,1998,7
474,12.44,104.67,1998-08-01,156,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,1998,8
475,12.44,104.67,1998-09-01,106,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,1998,9
476,12.44,104.67,1998-10-01,24,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,1998,10
477,12.44,104.67,1998-11-01,18,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,1998,11
478,12.44,104.67,1998-12-01,10,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,1998,12
479,12.44,104.67,1999-01-01,2,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,1999,1
480,12.44,104.67,1999-02-01,3,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,1999,2
481,12.44,104.67,1999-03-01,3,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,1999,3
482,12.44,104.67,1999-04-01,2,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,1999,4
483,12.44,104.67,1999-05-01,1,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,1999,5
484,12.44,104.67,1999-06-01,10,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,1999,6
485,12.44,104.67,1999-07-01,1,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,1999,7
486,12.44,104.67,1999-08-01,3,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,1999,8
487,12.44,104.67,1999-09-01,0,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,1999,9
488,12.44,104.67,1999-10-01,0,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,1999,10
489,12.44,104.67,1999-11-01,0,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,1999,11
490,12.44,104.67,1999-12-01,0,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,1999,12
491,12.44,104.67,2000-01-01,0,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2000,1
492,12.44,104.67,2000-02-01,0,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2000,2
493,12.44,104.67,2000-03-01,1,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2000,3
494,12.44,104.67,2000-04-01,1,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2000,4
495,12.44,104.67,2000-05-01,0,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2000,5
496,12.44,104.67,2000-06-01,4,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2000,6
497,12.44,104.67,2000-07-01,4,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2000,7
498,12.44,104.67,2000-08-01,6,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2000,8
499,12.44,104.67,2000-09-01,7,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2000,9
500,12.44,104.67,2000-10-01,0,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2000,10
501,12.44,104.67,2000-11-01,0,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2000,11
502,12.44,104.67,2000-12-01,0,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2000,12
503,12.44,104.67,2001-01-01,1,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2001,1
504,12.44,104.67,2001-02-01,0,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2001,2
505,12.44,104.67,2001-03-01,0,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2001,3
506,12.44,104.67,2001-04-01,0,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2001,4
507,12.44,104.67,2001-05-01,3,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2001,5
508,12.44,104.67,2001-06-01,12,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2001,6
509,12.44,104.67,2001-07-01,58,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2001,7
510,12.44,104.67,2001-08-01,104,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2001,8
511,12.44,104.67,2001-09-01,25,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2001,9
512,12.44,104.67,2001-10-01,7,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2001,10
513,12.44,104.67,2001-11-01,1,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2001,11
514,12.44,104.67,2001-12-01,0,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2001,12
515,12.44,104.67,2002-01-01,1,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2002,1
516,12.44,104.67,2002-02-01,0,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2002,2
517,12.44,104.67,2002-03-01,2,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2002,3
518,12.44,104.67,2002-04-01,4,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2002,4
519,12.44,104.67,2002-05-01,27,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2002,5
520,12.44,104.67,2002-06-01,38,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2002,6
521,12.44,104.67,2002-07-01,64,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2002,7
522,12.44,104.67,2002-08-01,68,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2002,8
523,12.44,104.67,2002-09-01,16,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2002,9
524,12.44,104.67,2002-10-01,10,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2002,10
525,12.44,104.67,2002-11-01,1,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2002,11
526,12.44,104.67,2002-12-01,1,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2002,12
527,12.44,104.67,2003-01-01,4,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2003,1
528,12.44,104.67,2003-02-01,1,"CAMBODIA, KAMPONG CHHNANG",CAMBODIA,2003,2
